0.9200389299999998,0.963550192,0.9712500988,0.9709535,0.9721353606999998,0.9704660669999999,0.9740608301000001,0.9739036605,0.970684738,0.961128451,0.970960457,0.964015533,0.9604620239999999,0.9624400320000001,0.9665251210000001,0.9581865190000001,0.9709531499999999,0.9698591760000002,0.9712699929999999,0.9474594889999999,0.9720754420000001,0.956941524,0.9706876850000001,0.9212389099999999,0.9279869599999999,0.9728526220000001,0.9595446639999999,0.9593633229999999,0.960642544,0.9595492959999999,0.9276884049999999,0.970952667,0.9704415099999999,0.9647225059999999,0.960461946,0.967871091,0.9611435219999999,0.9604507530000002,0.9094660999999999,0.9672821530999998,0.9709454080000001,0.970944484,0.9611221669999999,0.9541442340000001,0.9720589639999998,0.951748457,0.9522218190000001,0.9481864660000001,0.9709541949999999
0.9186843999999998,0.96344093,0.971161162,0.970840112,0.9720383869999999,0.9703647879999999,0.9739634060000001,0.973816413,0.970572357,0.9610129629999999,0.97084764,0.9638911729999999,0.9603447709999999,0.962303487,0.9664041560000001,0.9580576980000001,0.9708397609999999,0.9697562020000001,0.9711548329999999,0.9470027699999999,0.9719743860000001,0.9568098429999999,0.9705752090000002,0.9198721999999999,0.9271931299999999,0.9727475830000001,0.959405746,0.9590899949999999,0.960526568,0.9594107909999999,0.92690416,0.97083984,0.9703402099999999,0.9646248519999999,0.960344697,0.967701167,0.9610104379999999,0.9603329850000002,0.9076967199999999,0.9671874999999998,0.9708325560000001,0.970831624,0.9609894199999999,0.9540078370000001,0.9719560619999998,0.95132869,0.9520369100000001,0.9477920000000001,0.9708408059999999
0.9149577699999999,0.9630784299999999,0.9708647730000001,0.970521833,0.9717448549999999,0.970040438,0.9736531730000001,0.97353654,0.970257891,0.96062843,0.970529473,0.96348039,0.9599590899999999,0.96193225,0.96603212,0.95760966,0.970521479,0.9694302800000001,0.9708251889999999,0.9457145799999999,0.9716146080000001,0.95635947,0.9702454920000002,0.9161093199999999,0.9249187099999999,0.9724150830000001,0.9589719699999999,0.95830113,0.96014087,0.9589767399999999,0.92460628,0.970521619,0.970003808,0.96428573,0.9599586600000001,0.96720841,0.9606076599999999,0.9599503900000002,0.9027764199999999,0.9668883239999998,0.9705142880000001,0.970513353,0.9605876899999999,0.9535988900000001,0.9716293069999998,0.95015797,0.9514119500000001,0.9466355700000001,0.9705225289999999
0.9059816299999999,0.9619266399999999,0.9700617500000001,0.96960706,0.9709348899999999,0.9690457299999999,0.9727814100000001,0.97269988,0.96935168,0.9594615599999999,0.96961504,0.96222835,0.9587996799999999,0.96078472,0.9648733700000001,0.9562914800000001,0.9696066999999999,0.9683910500000001,0.9698840699999999,0.9422249599999999,0.9707072200000001,0.9549747199999999,0.9692996900000002,0.9070428799999999,0.9188732099999999,0.9715370800000002,0.9576833899999999,0.9561960199999999,0.95896353,0.9576880699999999,0.91846015,0.96960671,0.96902093,0.96318644,0.95880003,0.96575531,0.9594328299999999,0.9587962100000001,0.8903816199999999,0.9659551199999998,0.9695990000000001,0.96959805,0.9593952399999999,0.9524811700000001,0.9707388399999999,0.94695023,0.9495934000000001,0.94343792,0.9696077599999999
0.8850707299999999,0.9580946199999999,0.9673234500000001,0.9665015499999999,0.9682865299999999,0.96585853,0.96988611,0.96992168,0.96626436,0.9557140199999999,0.96650923,0.9581548799999999,0.95502917,0.9572032,0.96104703,0.95216407,0.96650087,0.9649842200000002,0.9667863299999999,0.9323661299999999,0.96765363,0.95060574,0.9661686400000001,0.8858664799999999,0.9033372099999999,0.9685032900000001,0.9537169299999999,0.94991491,0.95513325,0.9537220099999999,0.90276615,0.96649978,0.96584115,0.95951174,0.9550281,0.9611012400000001,0.9556788999999999,0.9550220800000001,0.8611073199999999,0.9627870499999999,0.9664909200000001,0.96648992,0.9556864699999998,0.9488951700000001,0.9677113999999999,0.93798713,0.9437507300000001,0.93445831,0.96650226
0.83568163,0.9454106199999999,0.9582875000000001,0.95627955,0.9595274399999999,0.95515553,0.95979781,0.96025798,0.9561415600000001,0.94355552,0.95628913,0.94466398,0.94267607,0.9457938,0.94832653,0.93865877,0.9562792699999999,0.9532806200000001,0.9565049299999999,0.90474733,0.95753823,0.93637074,0.9557297400000001,0.8359412799999999,0.8622639099999999,0.9584310900000002,0.9409679299999999,0.93103311,0.94267785,0.9409744099999999,0.86139315,0.95627438,0.95516075,0.9473164399999999,0.9426763,0.94605954,0.9435110999999999,0.9426760800000001,0.79214402,0.9526114499999999,0.9562619200000001,0.95626072,0.9435955699999998,0.9374895700000001,0.9577770999999999,0.91251243,0.9252677300000001,0.90822671,0.9562806599999999
0.74336763,0.9056607199999999,0.9293071,0.9236963499999999,0.9312725399999999,0.92132383,0.92610231,0.92778288,0.92385616,0.90607152,0.92371333,0.9025053799999999,0.90495227,0.9100802,0.90873713,0.89739687,0.9236960699999999,0.9152268200000001,0.9241077299999999,0.83679183,0.9251325300000001,0.89320294,0.9227255400000001,0.7425672799999999,0.7748278099999999,0.9261697900000001,0.90215233,0.87935021,0.9046859500000001,0.9021557099999999,0.7739337500000001,0.92368348,0.92130905,0.9093459399999999,0.904949,0.90131324,0.9062792,0.9049759800000001,0.66997102,0.9206631499999999,0.92365892,0.9236575199999999,0.9066277699999998,0.90377437,0.9257365999999999,0.8502106300000001,0.8721539300000001,0.84203741,0.9236975599999999
0.59593263,0.7962597199999999,0.84499,0.83082485,0.8486362399999999,0.82485473,0.82422431,0.82928698,0.8318249600000001,0.80510952,0.83086063,0.78908538,0.80347927,0.8123867,0.80045213,0.78814187,0.8308238699999999,0.8064188200000001,0.8310015299999999,0.69857683,0.8308237300000001,0.78028394,0.82893194,0.59427528,0.62460681,0.8317157900000001,0.7992823299999999,0.75889421,0.8025729500000001,0.79929071,0.6241227500000001,0.83078988,0.8248921499999999,0.8054039399999999,0.803472,0.78523924,0.8058941999999999,0.8035339800000001,0.49744701999999996,0.8300567499999999,0.8307333200000001,0.8307294199999999,0.8066097699999999,0.81363697,0.8324301,0.72193163,0.7444089300000001,0.70298441,0.83082576
0.40393462999999996,0.57124972,0.652987,0.6281048499999999,0.6596072399999999,0.61449073,0.59209731,0.60186898,0.63027296,0.59741552,0.62817663,0.56043738,0.59536827,0.6068407,0.57796013,0.57080487,0.62810187,0.5725798200000001,0.6268275299999999,0.48401483,0.62160073,0.55932294,0.62525794,0.40189228,0.42205781,0.62085279,0.59103833,0.54458421,0.59366695,0.59104971,0.42227075000000003,0.62802488,0.61534115,0.59081294,0.595367,0.55952124,0.5986811999999999,0.5954749800000001,0.30766202,0.6318827499999999,0.6279013200000001,0.62789542,0.6001187699999999,0.62447397,0.6240941,0.51668463,0.5177749300000001,0.48460541,0.62810676
0.22533462999999998,0.29387972,0.375335,0.35036085,0.38587524,0.32837473,0.28745131,0.29659998,0.35228496,0.32510152000000003,0.35047363000000004,0.28638337999999997,0.32429726999999997,0.3321297,0.29727713,0.30758587000000004,0.35035786999999996,0.28082082,0.34427452999999997,0.26078483,0.33191973,0.29753094,0.34836194,0.22366828,0.23414580999999998,0.33001679,0.32285233,0.29392321,0.32207395,0.32286971,0.23457575,0.35023888000000003,0.32927215,0.31283394,0.32429399999999997,0.28532324,0.3268622,0.32440398000000004,0.16653202,0.35563775,0.35005032,0.35004241999999997,0.32842277,0.36512197,0.3344221,0.28982563,0.26696593,0.25754541,0.35036276
0.10296263,0.10960672,0.154066,0.14142885,0.16636424,0.12023173,0.09529631000000001,0.09929498,0.14144696,0.12563952,0.14150863000000002,0.10754538,0.12574427,0.12774770000000002,0.10612413000000001,0.12479987000000001,0.14142486999999998,0.09688882,0.13252953,0.11024183,0.12007173,0.11951994,0.14162394,0.10218027999999998,0.10682380999999999,0.11924279,0.12622833,0.11752320999999999,0.12449495000000001,0.12623771,0.10648975,0.14129488,0.12081715000000001,0.11479993999999999,0.125744,0.10367124,0.12681219999999999,0.12589198000000001,0.08365971999999999,0.14232774999999998,0.14112232,0.14111342,0.12753077000000002,0.15613797000000001,0.1215981,0.12587863,0.10182593,0.10754441000000001,0.14143076
0.04450383,0.03849492,0.0559912,0.05294795,0.06520024,0.040293129999999996,0.030389910000000003,0.03154908,0.05217696,0.04411042,0.052962430000000005,0.03874698,0.04439097,0.044112700000000005,0.034450930000000005,0.04660617,0.052944569999999996,0.032538620000000004,0.04612503,0.045867729999999995,0.03939293000000001,0.04514764,0.05383884,0.04426537999999999,0.04554421,0.03924469,0.04484273,0.04485621,0.043870950000000006,0.04484541,0.04505835,0.052846779999999996,0.04053465,0.03744344,0.0443924,0.03755024,0.0445836,0.04447978,0.04330672,0.05010004999999999,0.05275462,0.05274902,0.04489957,0.057544170000000006,0.0399443,0.05235823,0.035605029999999996,0.04460261,0.052950460000000005
0.02603143,0.01836892,0.024291399999999998,0.02389705,0.02840034,0.018941529999999998,0.013481010000000002,0.01386218,0.02347176,0.02091232,0.023882630000000002,0.01922958,0.021190269999999997,0.020427800000000003,0.01540973,0.02221807,0.02389497,0.015316119999999999,0.020518929999999998,0.02587103,0.018318730000000002,0.02237704,0.02448514,0.025630879999999998,0.02508041,0.01792759,0.021394729999999997,0.02362521,0.020927750000000002,0.02139561,0.02504385,0.02384298,0.01907165,0.016740440000000002,0.021190399999999998,0.01969344,0.0211556,0.02123098,0.029163420000000002,0.022233549999999998,0.02381552,0.02381212,0.02131807,0.026413370000000002,0.018358600000000003,0.02845843,0.016896229999999998,0.02515301,0.02389886
0.01857042,0.01187723,0.0133843,0.013382749999999999,0.014401839999999999,0.01230017,0.008440920000000001,0.00861863,0.01331986,0.013695080000000002,0.01337213,0.01308228,0.013871689999999999,0.013184830000000002,0.00972483,0.01419142,0.013381670000000002,0.0101243,0.0120889,0.01799212,0.011763580000000001,0.01482433,0.013511339999999998,0.01808381,0.01730591,0.01136557,0.013965269999999998,0.0159897,0.013723260000000001,0.01396588,0.01755077,0.01336408,0.0123281,0.01069831,0.013872349999999999,0.013951289999999998,0.01376602,0.01388155,0.022035940000000004,0.013431829999999999,0.01336212,0.01336052,0.013869040000000001,0.01650781,0.011817420000000002,0.01887948,0.01086551,0.017547,0.01338366
